1087, , "Translation of the relics of Nicholas of Myra from Myra to Bari."
1088, , "Founding of monastery of John the Theologian on Patmos; election of Pope Urban II, a prominent member of the Cluniac Reform movement ."
1095, , "Launching of the First Crusade."
1096, , "Persecution of Jews by Crusaders."
1098, , "Anselm of Canterbury completes Cur Deus homo, marking a radical divergence of Western theology of the atonement from that of the East."
1098, , "Crusaders capture Antioch."
1099, , "Crusaders capture Jerusalem founding the Latin Kingdom of Jerusalem and other crusader states known collectively as 'Outremer.'"
1108, , "Death of Nicetas of Kiev Caves, Bishop of Novgorod."
1113, , "Latin Order of Knights Hospitaller founded as a religious/military order under its own charter, charged with the care and defense of the Holy Land and pilgrims."
1118, , "Latin Order of Knights Templar founded."
1118, 1137, "Imperial monastery of Christ Pantocrator founded."
1131, 45, "(ca.) Coptic Pope of Alexandria Gabriel II initiates addition of Arabic as a liturgical language with his Arabic translation of the Liturgy."
1120, 1220, "(ca.) Spread of Aristotelian philosophy throughout Western Europe, mostly via the translations of Averroes and Maimonides."
1120, , "Council of Nablus is held in Crusader Kingdom of Jerusalem."
1127, 1145, "Constantinople largest city in the world by population."
1144, , "Bernard of Clairvaux calls for a Second Crusade to rescue the besieged Latin kingdom of Jerusalem; Kings Louis VII of France and Konrad III of Germany join Crusaders, but are defeated by Muslims; Muslims take Christian stronghold of Edessa."
1147, , "Moscow founded by Prince Yuri Dolgoruki, a ruler of the northeastern Rus'; Roger II of Sicily takes Corfu from the Byzantine Empire, and pillages Corinth, Athens and Thebes."
1148, , "Death of Anthony the Roman, Abbot and Wonder-worker of Novgorod."
1149, , "On the 50th anniversary of the taking of Jerusalem by the First Crusade, Crusaders begin to renovate Church of the Holy Sepulchre in Romanesque style, adding a bell tower; in August, 1149, Abbot Suger of St. Denis together with Bernard of Clairvaux laid plans for a series of councils which would summon all of France to a new crusade to the Holy Land; this call to crusade included voices such as Peter, Abbot of Cluny who demanded vengeance on the Byzantine Empire over the failure of the Second Crusade and had correspondence with Roger of Sicily calling for an expedition against Constantinople."
1156, 57, "Council of Constantinople (Synod of Blachernae) is held under Patr. Luke Chrysoberges to condemn the errors of Soterichus Pantengenus, patriarch-elect of Antioch, and of some others, who asserted that the Sacrifice upon the Cross was offered to the Father and to the Holy Spirit alone, and not to the Word, the Son of God."
1159, , "John of Salisbury authors Policraticus, a treatise on government drawing from the Bible, the Codex Justinianus, and arguing for Divine Right of Kings."
1164, , "Uncovering of the relics of Leontius of Rostov."
1166, , "Council of Constantinople."
1170, , "Miracle of the weeping icon of the Theotokos 'of the Sign' at Novgorod; Anglo-Norman invasion of Ireland; city of Dublin captured by the Normans."
1173, , "Death of Richard of Saint Victor, prior of the famous Augustinian abbey of Saint-Victor in Paris (1162-1173) and one of the most important mystical theologians of 12th century Paris."
1176, , "Sultanate of Rum defeats Byzantine Empire in the Battle of Myriokephalon, marking end of Byzantine attempts to recover Anatolian plateau; Al-Adil I, Muslim ruler of Egypt, suppresses a revolt by Christian Copts in city of Qift, hanging nearly 3,000 of them."
1177, , "Latin King Baldwin of Jerusalem and his knights, with Templars, defeat Muslim army of Saladin at Battle of Montgisard."
1179, , "Death of Hildegard von Bingen."
1180, , "Last formal acceptance of Latins to communion at an Orthodox altar in Antioch."
1182, , "Maronites, who assisted the Crusaders during the Crusades, reaffirm their affiliation with Rome in 1182; dedication of Monreale Cathedral in Sicily, containing the largest cycle of Byzantine mosaics extant in Italy."
1185, , "Second Bulgarian Empire founded; Death of John, Bishop of Novgorod."
1186, , "Byzantine Empire recognizes independence of Bulgaria and Serbia."
1187, , "Saladin retakes Jerusalem after destroying crusader army at Battle of Hattin, and returns Christian holy places to Orthodox Church."
1189, , "Third Crusade led by King Richard the Lion-Hearted of England, King Philip Augustus II of France, and Emperor Frederick Barbarossa."
1189, , "(ca.) Ethiopian Emperor Gebre Mesqel Lalibela orders construction of Lalibela."
1191, , "Cyprus taken from Byzantines by English King Richard I the Lion-hearted."
1198, , "Cyprus sold by England to Frankish crusaders."
1204, , "Fourth Crusade sacks Constantinople, laying waste to the city and stealing many relics and other items; Great Schism generally regarded as having been completed by this act; Venetians use the imperial monastery of Christ Pantocrator as their headquardters in Constantinople; Theodore I Lascaris establishes the Empire of Nicaea; death of Jewish philosopher Moses Maimonides, author of Guide for the Perplexed which harmonized the Old Testament with Aristotle."
1207, , "(ca.) Stephen Langton divides the Bible into the defined modern chapters in use today."
1211, , "Venetian crusaders conquer Byzantine Crete, retaining it until ousted by Ottoman Turks in 1669."
1212, , "Children's Crusade, led by 12-year-old Stephen of Cloyes, sets out for Holy Land from France."
1213, , "Death of Tamar of Georgia."
1216, , "Latin Dominican Order formally recognized."
1217, 21, "Fifth Crusade."
1220, , "(ca.) English Bp. Richard Le Poore is said to have been responsible for the final form of the 'Use of Sarum', which had the sterling reputation of being the best liturgy anywhere in the West."
1223, , "Latin Franciscan Order formally recognized."
1226, , "Latin Carmelite order formally recognized."
1228, , "Sixth Crusade results in 10-year treaty starting in 1229 between Holy Roman Emperor Frederick II and Egyptian sultan; Jerusalem ceded to Franks, along with a narrow corridor to the coast, as well as Nazareth, Sidon, Jaffa and Bethlehem."
1231, , "Papal Inquisition initiated by Pope Gregory IX, charged with suppressing heresy."
1235, , "Death of Sava of Serbia."
1236, , "Córdoba was recaptured from the Muslim army by King Ferdinand III of Castile, and the Great Mosque of Córdoba was re-converted into a Christian church."
1237, , "Golden Horde begin subjugation of Russia."
1240, , "Mongols sack Kiev; Prince Alexander Nevsky defeats Swedish army at Battle of the Neva."
1242, , "Alexander Nevsky's Novgorodian force defeats Teutonic Knights in Battle of Lake Peipus, a major defeat for the Catholic crusaders."
1244, , "Jerusalem conquered and razed by Khwarezmian mercenaries (Oghuz Turks) serving under the Ayyubid ruler of Egypt Salih Ayyub, triggering Seventh Crusade."
1245, , "First Council of Lyons in the Roman Catholic Church mandates red hat for cardinals and a levy for the Holy Land."
1247, , "Ayyubids conquer Jerusalem, driving out the Khwarezmian Turks."
1248, 54, "Seventh Crusade."
1258, , "Michael VIII Palaiologos seizes the throne of the Nicaean Empire, founding the last Roman (Byzantine) dynasty, beginning reconquest of Greek peninsula from Latins; Salisbury Cathedral is consecrated."
1259, , "Byzantines defeat Latin Principality of Achaea at the Battle of Pelagonia, marking the beginning of the Byzantine recovery of Greece."
1259, 80, "(ca.) Martyrdom by Latins of monks of Iveron Monastery."
1260, , "Subjugation of Church of Cyprus to the Roman Catholic Church."
1261, , "End of Latin occupation of Constantinople and restoration of Orthodox patriarchs; Emperor Michael VIII Palaiologos makes Mystras seat of the new Despotate of Morea, where a Byzantine renaissance occurred."
1268, , "Egyptian Mamelukes capture Antioch."
1269, , "Orthodox patriarch returns to Antioch after a 171-year exile and usurpation by Latin patriarch."
1270, , "Eighth Crusade launched by King Louis IX of France."
1271, 72, "Ninth Crusade led by Prince Edward of England to Acre, considered to be the last of the medieval Crusades to the Holy Land."
1274, , "Second Council of Lyons held, proclaiming union between the Orthodox East and the Roman Catholic West, but generally unaccepted in the East; death of Thomas Aquinas, Latin scholastic philosopher and theologian, author of the Summa Theologica."
1275, , "Unionist Patriarch of Constantinople John XI Bekkos elected to replace Patriarch Joseph I Galesiotes, who opposed the Second Council of Lyons; 26 martyrs of Zographou monastery on Mt. Athos, martyred by the Latins."
1280, , "(ca.) Kebra Nagast ('Book of the Glory of Kings') compiled, a repository of Ethiopian national and religious feelings."
1281, , "Pope Martin IV authorizes a Crusade against the newly re-established Byzantine Empire in Constantinople, excommunicating Emperor Michael VIII Palaiologos and the Greeks and renouncing the union of 1274; French and Venetian expeditions set out toward Constantinople but are forced to turn back in the following year."
1285, , "Council of Constantinople (Second Synod of Blachernae) discussed and rejected the pro-western interpretation of the Trinity as enunciated by Patr. John XI Bekkos, as well as rejecting the decisions of the Council of Lyons of 1274, and condemning the the Roman (Byzantine) 'latinophrones'."
1287, , "Last record of Western Rite Monastery of Amalfion on Mount Athos."
1291, , "Fall of Acre; end of crusading in Holy Land."
1298, , "Ambrose, Augustine, Jerome, and Pope Gregory I are named collectively as the first Great Doctors of the Western Church."
1302, , "Papal Bull Unam Sanctum issued by Pope Boniface VIII proclaims Papal supremacy."
1326, , "Metr. Peter moves his see from Kiev to Vladimir and then to Moscow."
1309, , "Rhodes falls to the Knights of St. John, who establish their headquarters there, renaming themselves the 'Knights of Rhodes.'"
1311, 12, "Council of Vienne in the Roman Catholic Church disbands the Knights Templar."
1332, , "Amda Syon, Emperor of Ethiopia begins his campaigns in the southern Muslim provinces, allowing for the spread of Christianity to frontier areas."
1336, , "Meteora in Greece established as a center of Orthodox monasticism."
1338, , "Gregory Palamas writes Triads in Defense of the Holy Hesychasts, defending the Orthodox practice of hesychast spirituality and the use of the Jesus Prayer."
1340, , "Holy Trinity-St. Sergius Lavra founded by Sergius of Radonezh."
1341, 47, "Byzantine civil war between John VI Cantacuzenus (1347–54) and John V Palaeologus (1341–91)."
1341, 51, "Three sessions of the Ninth Ecumenical Council held in Constantinople, affirming hesychastic theology of Gregory Palamas and condemning rationalistic philosophy of Barlaam of Calabria."
1342, , "Patriarchate of Antioch transferred to Damascus under Ignatius II."
1344, , "Death of Amda Syon, Emperor of Ethiopia."
1349, , "Prince Stephen Dushan of Serbia assumes the title of Tsar (Caesar); principality of Galicia (Halitsh) comes under Polish control."
1352, , "Death of Ewostatewos (Eusthathius), Ethiopian monk and religious leader."
1353, , "Death of Sergius and Herman, Abbots of Valaam."
1354, , "Ottoman Turks make first settlement in Europe at Gallipoli."
1359, , "Death of Gregory Palamas."
1360, , "Death of John Koukouzelis the Hymnographer."
1365, , "Crusaders under Latin King Peter I of Cyprus sack Alexandria, Egypt."
1378, , "Death of Alexis of Moscow."
1379, , "Western Great Schism ensues, including simultaneous reign of three Popes of Rome; death of the venerable Philotheus I (Kokkinos) of Constantinople in exile, an anti-unionist who opposed Emperor John V in his intent to negotiate re-union of the churches with Popes Urban V and Gregory XI."
1380, , "(ca.) English Church reformer John Wyclif writes that the true faith is preserved only in the East, 'among the Greeks.'"
1380, 1534, "(ca.) Lollard Movement in England; Lollards were effectively absorbed into Protestantism during the English Reformation, in which Lollardy played a role."
1382, 95, "First English Bible translated by John Wyclif."
1383, , "Stephen of Perm, missionary to Zyrians, consecrated bishop; appearance of Theotokos of Tikhvin icon."
1385, , "Kreva Agreement provides for conversion of Lithuanian nobles and all pagan Lithuanians to Roman Catholicism, joining Grand Duchy of Lithuania with the Kingdom of Poland through a dynastic union."
1387, , "Lithuania converts to Roman Catholicism, while most Ruthenian lands (Belarus and Ukraine) remain Orthodox."
1389, , "Serbs defeated by Ottoman Turks of Sultan Murad I at the battle of Kosovo Polje; death of Lazar, prince of Serbia."
1390, , "Ottomans take Philadelphia, last significant Byzantine enclave in Anatolia."
1391, 98, "Ottoman Turks unsuccessfully besiege Constantinople for the first time."
1410, , "Iconographer Andrei Rublev paints his most famous icon depicting the three angels who appeared to Abraham and Sarah, the angels being considered a type of the Holy Trinity."
1411, , "Death of Niphon of Mount Athos, proponent of hesychastic theology and wonderworker."
1414, 18, "Council of Constance in Roman Catholic Church represents high point for Conciliar Movement over authority of pope."
1417, , "End of Western Great Schism at the Council of Constance."
1418, , "Latin monk Thomas à Kempis authors The Imitation of Christ."
1422, , "Second unsuccessful Ottoman siege of Constantinople."
1423, 24, "Council of Siena in the Roman Catholic Church was the high point of conciliarism, emphasizing the leadership of the bishops gathered in council, but the conciliarism expressed there was later branded as a heresy."
1433, , "Nicolas of Cusa writes his major work on church government, The Catholic Concordance (De concordantia catholica), a manifesto of conciliarism, advancing the notion of a constitutional papacy subject to the authority of a council representative of the different parts of Christendom, balancing hierarchy with consent."
1439, , "Ecclesiastical reunion with West attempted at Council of Florence, where only Mark of Ephesus refuses to capitulate to demands of delegates from Rome."
1440, 41, "Encyclical Letter of Mark of Ephesus."
1444, , "Donation of Constantine proved forgery."
1448, , "Church of Russia unilaterally declares its independence from the Church of Constantinople; Vatican Library formally established by Pope Nicholas V."
1452, , "Unification of Roman Catholic and Greek Orthodox Churches in Hagia Sophia on West's terms, when Emperor Constantine XI Palaiologos, under pressure from Rome, allows the union to be proclaimed."
1453, , "Constantinople falls to invasion of the Ottoman Turks, ending Roman Empire; Hagia Sophia turned into a mosque; martyrdom of Constantine XI Palaiologos, last of the Byzantine Emperors; many Greek scholars escape to the West with books that become translated into Latin, triggering the Renaissance."
1455, , "Gutenberg makes first printed Bible."
1455, 56, "Confession of Faith by Patr. Gennadius of Constantinople."
1456, 1587, "Byzantine Church of Theotokos Pammakaristos became the seat of the Ecumenical Patriarchate."
1461, , "Death of Jonah, Metropolitan of Moscow; commemoration of the Apparition of the Pillar with the Robe of the Lord under it at Mtskheta in Georgia, October 1; the Trebizond Empire, last pocket of the Byzantine Empire, falls to the Ottoman Turks."
1462, , "Wonderworking icon of Archangel Michael of Mantamados created."
1463, , "Greek scholar and pro-unionist Basilios Bessarion, formerly an Orthodox Metropolitan, later becoming a Roman Catholic Cardinal, is given the purely ceremonial title of Latin Patriarch of Constantinople by Pope Pius II; Bosnia becomes province of Ottoman Empire, with an estimated 36,000 families voluntarily accepting Islam, followed by a sustained process of assimilation to Islam."
1472, , "Ivan III Grand Duke of Moscow marries Sophia Palaiologina, niece of the last Byzantine emperor Constantine XI Palaiologos, beginning Russia's claims to be the 'Third Rome'; through Sophia Palaiologina's influence the ceremonious etiquette of Constantinople along with the imperial Double-headed eagle and all that it implied was adopted by the court of Moscow."
1478, , "Spanish Inquisition."
1480, , "Meeting of the Theotokos of Vladimir icon in memory of saving Moscow from the invasion of Khan Ahmed."
1484, , "Synod of Constantinople with all four Patriarchs in attendance, calling itself 'ecumenical', officially repudiated the union of the Greek and Latin churches discussed at Florence in 1439, and determined that Latin converts to Orthodoxy should be received into the Church by Chrismation."
1486, , "Emergence of the philosophy of Christian Humanism in the Renaissance, as Giovanni Pico della Mirandola writes his Oration on the Dignity of Man, which stressed that Men had the free will to travel up and down a moral scale, with God and angels being at the top, and Satan being at the bottom."
1492, , "Millennialist movements in Moscow, due to end of church calendar (year 7,000, according to the Byzantine Date of Creation)."
1497, , "Martyrdom of Macarius, Metropolitan of Kiev, by invading Tatars."
1500, 1505, "(ca.) the Eton Choirbook is compiled, showing the development of early Renaissance polyphony in England, and being one of the very few collections of Latin liturgical music to survive the Reformation."
1503, , "Possessor and Non-Possessor controversy."
1508, , "Death of Patr. Nephon II of Constantinople."
1510, , "Russian monk Philotheus of Pskov proclaims in a panegyric letter to the Grand Prince of Moscow that 'Two Romes have fallen, The third stands, And there will be no fourth,', identifying the Third Rome with Russia."
1512, , "First Christian church erected in Americas in Santo Domingo by Spanish."
1516, , "Desiderius Erasmus publishes 'Textus Receptus' of New Testament on the basis of six late manuscripts of the Byzantine text-type."
1517, , "Maximus the Greek invited to Russia to translate Greek service books and correct Russian ones; Martin Luther nails Ninety-Five Theses to door at Wittenburg, sparking Protestant Reformation; Ottomans conquer Jerusalem, Antioch and Alexandria."
1522, , "Martin Luther translates New Testament into German and Reformation principle of Sola Scriptura becomes formalized."
1526, , "Non-Possessors attack Tsar Vassily III for divorcing his wife and are driven underground."
1529, , "First Ottoman Siege of Vienna, marking Ottoman Empire's apex and end of Ottoman expansion in central Europe."
1534, , "King Henry VIII declares himself supreme head of the Church of England."
1536, , "Publication of John Calvin's Institutes of the Christian Religion."
1536, 41, "Dissolution of the Monasteries in England, Wales and Ireland."
1537, 41, "Sultan Suleiman the Magnificent rebuilds the city walls of Jerusalem (the current walls of the Old City of Jerusalem), including sealing off the Golden Gate in 1541 to prevent the Messiah's entrance."
1540, , "Death of Emperor Lebna Dengel of Ethiopia; formal founding of Jesuits."
1541, , "Portuguese expeditionary force arrives in Ethiopia."
1542, , "Ethiopians and Portuguese defeat Ahmad ibn Ibrahim Gran of Adal, neutralizing Adal threat to Ethiopia."
1545, 63, "Council of Trent held to answer the Protestant Reformation."
1551, , "Council of the Hundred Chapters in Russia."
1555, , "Abp. Gurian begins mission to Kazan."
1557, , "Death of Basil the Blessed."
1563, , "Anglican Church's Thirty-Nine Articles of Religion published."
1564, , "Jesuits arrive in Poland."
1568, , "Pope Pius V recognizes four Great Doctors of the Eastern Church, John Chrysostom, Basil the Great, Gregory of Nazianzus, and Athanasius."
1569, , "Martyrdom of Philip of Moscow, at the hands of Ivan IV Grozny."
1569, , "Union of Lublin unites Kingdom of Poland and Grand Duchy of Lithuania into a single state, the Polish-Lithuanian Commonwealth, placing the Ruthenian Orthodox lands of Belarus, and modern Ukraine under direct Roman Catholic rule."
1571, , "Restoration of Church of Cyprus to Orthodox rule, as Cyprus is conquered by the Ottoman Empire; Ottomans are defeated at the Battle of Lepanto, preventing them from advancing further into Europe."
1573, , "Pope Gregory XIII establishes Congregation for the Greeks, a committee of cardinals who addressed issues relating to the Greeks in southern Italy and Sicily in the hope of resolving tensions between Greeks and Latins."
1573, 81, "Correspondence of Patr. Jeremias II of Constantinople with Lutherans."
1575, , "Church of Constantinople grants autonomy to Church of Sinai."
1576, , "Pope Gregory XIII establishes Pontifical Greek College of St. Athanasius (popularly known as the 'Greek College') in Rome, which he charged with educating Italo-Byzantine clerics."
1579, , "Death of Gerasimus the New, ascetic of Cephalonia; discovery of Our Lady of Kazan, holiest Russian icon; on Holy Saturday at the Church of the Holy Sepulchre the Armenian patriarch prayed day and night in order to obtain the Holy Fire, but the Fire miraculously struck a column near the entrance of the church, and lit a candle held by the Orthodox patriarch standing nearby."
1581, , "Ostrozhsky Bible printed by Prince Kurbsky and Ivan Fedorov."
1582, , "Institution of the Gregorian Calendar by Pope Gregory XIII; death of Teresa of Ávila, prominent Spanish mystic."
1583, , "Sigillion of 1583 issued against Gregorian Calendar by council convened in Constantinople."
1587, 2022, "The relatively modest Church of St George in the Phanar district of Istanbul becomes the seat of the Ecumenical Patriarchate."
1589, , "Autocephaly and canonical territory of Church of Russia recognized, as Patr. Jeremias II of Constantinople raises Metr. Job of Moscow to the rank of Patriarch of Moscow and of All Russia."
1593, , "Council of Constantinople held, where the patriarchs of Antioch, Alexandria, and Jerusalem confirmed the appointment of Patr. Job of Moscow and the erection of the Russian patriarchate, placing it fifth in the hierarchy of patriarchates."
1596, , "Union of Brest-Litovsk, several million Ukrainian and Byelorussian Orthodox Christians, living under Polish rule, leave the Church of Constantinople and recognize the Pope of Rome, without giving up their Byzantine liturgy and customs, creating the Uniate church."
1600, 1700, "(ca.) Conversion of Albania to Islam mainly through discriminatory tax system, the Djize."
1604, , "Death of Juliana of Lazarevo."
1607, , "Death of Patr. Job of Moscow."
1609, 10, "Douay-Rheims Bible printed, first complete English Roman Catholic Bible, translated from Vulgate."
1611, , "Authorized King James Version of the Bible printed; Gallican French theologian Edmund Richer (1559-1631) held the view that ecclesiastical councils, not the papacy, was the method by which doctrinal truth was established, but his work was censured at the Council of Aix-en-Provence in 1612."
1612, , "Martyrdom of Patr. Hermogenes of Moscow; Our Lady of Kazan icon commemorates the deliverance from Poles."
1620, , "Council of Moscow presided over by Patr. Philaret of Moscow insisted that only Orthodox Baptism by triple immersion was valid, and that all (Latin) converts had to be rebaptized."
1625, , "Confession of Faith by Metrophanes Kritopoulos written."
1627, , "Pope Cyril Lucaris of Alexandria presents Codex Alexandrinus to King Charles I of England for safe keeping."
1633, , "Ethiopian emperor Fasilides expels Jesuits and other Roman Catholic missionaries from Ethiopia."
1642, , "Council of Jassy (Iaşi) revises Peter Mogila's confession to remove overtly Roman Catholic theology and confirms canonicity of certain deuterocanonical books."
1645, 69, "Cretan War between the Ottoman Empire and Venice."
1646, , "Union of Uzhhorod joins 63 Ruthenian Orthodox priests from the Carpathian Mountains to Roman Catholic Church on terms similar to Union of Brest."
1647, , "Orthodox church erected in Tunisia."
1649, , "Martyrdom of Athanasius of Brest-Litovsk by the Latins."
1650, 1700, "Ottoman Constantinople is largest city in the world by population."
1652, , "School and hospital established in Old Cairo by Patr. Joannikios."
1652, 1658, "Patriarch Nikon of Moscow revises liturgical books to bring them into conformity with the Greek liturgical customs, leading to mass excommunication and schism of dissenters, who become known as Old Believers."
1654, , "Appearance of icon of Theotokos of the Kievan Brotherhood."
1656, , "Voskresensky Monastery founded by Patr. Nikon at Istra near Moscow, intended to represent the Heavenly Jerusalem."
1665, , "Greek Jewish kabbalist Sabbatai Sevi hailed by Jews of Palestine as the Messiah, but then converts to Islam before the Ottoman Sultan to save his life."
1666, 1667, "Council of Moscow."
1667, , "Annexation of most of Kievan Rus' by Tsar of Muscovite Kingdom."
1669, , "Greek island of Crete taken by Ottoman Empire from Venetians."
1672, , "Synod of Jerusalem convened by Patr. Dositheos Notaras, refuting article by article the Calvinistic confession of Cyril Lucaris, defining Orthodoxy relative to Roman Catholicism and Protestantism, and defining the Orthodox Biblical canon; acts of this council are later signed by all five patriarchates (including Russia)."
1675, , "Appearance of icon of Theotokos of Pochaiv."
1682, , "The Sabaite Typikon was published in its final form in Russia; from 1682 to 1888 the Greek and Russian Churches shared this common Typikon."
1683, , "Second Ottoman Siege of Vienna, capital of the Holy Roman Empire."
1685, , "Orthodoxy introduced in Beijing by Church of Russia."
1686, , "The Ottomans, acting on the behalf of the regent of Russia Sophia Alekseyevna, pressured the Patr. of Constantinople into transferring the Orthodox Church of Kiev and all Rus' (Church of Ukraine) from the jurisdiction of Constantinople to the Patr. of Moscow, established a century prior to that."
1688, , "Appearance of Joy of All Who Sorrow icon."
1689, , "Great Serb Migrations of hundreds of thousands of Serbian refugees from Kosovo and Serbia proper, leaving a vacuum filled by flood of Albanian immigrants."
1698, , "Consecration of the first Orthodox Church in China, in the name of Sophia (Divine Wisdom), when Emperor Kangxi ordered a Buddhist temple to be cleared for Russian inhabitants in Beijing."
1700, , "The Creation Era calendar in Russia, in use since AD 988 was changed to the Julian Calendar by Peter the Great; Peter the Great published an Ukase on June 18th that made a resounding appeal for the propagation of the faith in Siberia and China."
1700, 02, "Submission of the dioceses of Lemberg (Lviv) and Luzk (Lutsk) in the Galician area of Ukraine to Roman Catholic Church completes Union of Brest-Litovsk, so that two-thirds of the Orthodox in western Ukraine had become Greek Catholic."
1707, 20, "Grabbe's edition of the Septuagint published at Oxford, reproducing (imperfectly) the Codex Alexandrinus of London."
1709, , "Death of Dimitri of Rostov."
1710, , "Spectacular miracle occurred at the Holy Mount of Grabarka, the holiest location in Poland for Orthodox Christians, where a deadly outbreak of cholera in the region ended almost instantly."
1715, , "Metr. Arsenios of Thebaid sent to England by Pope Samuel of Alexandria to negotiate with Non-Juror Anglican bishops."
1715, 1956, "Russian Ecclesiastical Mission in China."
1716, 25, "Correspondence of Ecumenical Patriarch and Russian Czar with English Non-Jurors."
1721, , "Czar Peter I of Russia replaces Russian patriarchate with a ruling holy synod."
1723, , "Schism in the Roman Catholic Church, as the Church of Holland, (or Church of Utrecht) broke with Rome under its own archbishop and hierarchy, becoming the mother church of the Old Catholic Churches."
1724, , "Melkite schism, in which many faithful from the Church of Antioch become Uniates."
1728, , "The Ecumenical Patriarchate formally replaced the Creation Era (AM) calendar with the Christian Era (AD)."
1731, , "Death of Innocent of Irkutsk."
1741, , "Synodal reform initiated, when Metr. Gerasimos of Heraclia obtains a Firman (decree) from Ottoman officials, regulating and subordinating the election of the Patriarch of Constantinople to the five Metropolitans of Heraclia, Kyzikos, Nicomedia, Nicaea, and Chalcedon, creating the so-called System of the Elders (Γεροντισμος), established gradually, in place until the late 19th century."
1754, , "Hesychast Renaissance begins with the Kollyvades Movement; discovery of the holy relics of the Four Martyrs of Megara: Polyeuctos, George, Adrianos and Platon, the 'Newly-Revealed'."
1755, , "Synod of Constantinople (1755) declares Roman Catholic baptism invalid and ordered baptism of converts from Roman Catholicism."
1756, , "Sigillion of 1756 issued against the Gregorian Calendar by Patr. Cyril V of Constantinople;"
1756, , "After Tsar Peter the Great had ordered in 1712 the printed Slavonic text of the Bible to be carefully compared with the Greek of the Septuagint and to be made in every respect conformable to it, the second edition of the Queen 'Elizabeth' Slavonic Bible (QEB), (LXX) is issued in 1756; all later reprints of the Russian Church Bible are based upon this second edition, which is the authorized version of the Russian Orthodox Church."
1760, , "Holy Trinity St. Seraphim-Diveyevo Convent founded in Russia."
1763, , "The Jansenist Provincial Council of Utrecht, seed of the future Old Catholic movements, affirmed every Roman Catholic dogma and pronounced the Orthodox Faith to be schismatic and false, signalling not so much a rapprochement with Orthodoxy, but rather a refusal to drift yet further from her, as much of the Roman fold was doing."
1767, , "Community of Orthodox Greeks establishes itself in New Smyrna, Florida; Ottoman Empire legally divides Church of the Holy Sepulchre among claimants."
1767, 1815, "Suppression of the Jesuits in Roman Catholic countries, subsequently finding refuge in Orthodox nations, particularly in Russia."
1768, , "Jews are massacred during riots in Russia-occupied Poland."
1770, , "(ca.) About 1,200 Kiev region Uniate churches return to Orthodoxy under political pressure from Russia."
1774, , "Russia and Ottoman Empire sign treaty of Kuchuk-Kainarji, bringing Russia for the first time into the Mediterranean as the acknowledged protector of Orthodox Christians."
1779, , "Death of Kosmas Aitolos."
1782, , "First publication of Philokalia; autonomy of Church of Sinai confirmed by Church of Constantinople."
1789, , "The French Revolution of 1789 catapulted atheistic thought into political notability, and opened the way for the 19th century movements of Rationalism, Freethought, and Liberalism in the West."
1793, 95, "Over 2,300 Uniate churches became Orthodox under Tsarina Catherine the Great."
1794, , "Missionaries, including Herman of Alaska, arrive at Kodiak Island, bringing Orthodoxy to Russian Alaska; death of Paisius Velichkovsky of Moldova and Mt. Athos."
1796, , "Nicodemus the Hagiorite publishes Unseen Warfare in Venice."
1798, , "Patriarch Anthimus of Jerusalem contended that the Ottoman Empire was part of the Divine Dispensation granted by God to protect Orthodoxy from the taint of Roman Catholicism and of Western secularism and irreligion."
1800, , "The Rudder published and printed in Athens."
1803, , "Death of Xenia of St. Petersburg."
1804, , "British and Foreign Bible Society founded."
1805, , "Death of Makarios of Corinth, a central figure in the Kollyvades movement."
1808, , "Death of Hieromartyr Nikita the Slav, of Mount Athos."
1809, 10, "Rotunda and edicule exterior of Church of the Holy Sepulchre rebuilt after fire in Ottoman Baroque style."
1811, , "Autocephaly of the Church of Georgia revoked by the Russian imperial state after Georgia's annexation, making it subject to the Church of Russia."
1814, , "Martyrdom of Euthymius and Ignatius of Mount Athos."
1815, , "Peter the Aleut tortured and martyred in San Francisco, California."
1816, , "American Bible Society founded; martyrdom of Acacius of Athos."
1819, , "Council at Constantinople endorses views of Kollyvades fathers."
1821, , "Metr. Germanos of Patra declares Greek independence on Day of Annunciation (March 25), also Kyriopascha; martyrdom of Patr. Gregory V of Constantinople, Abp. Kyprianos of Cyprus, and Abp. Gerasimos of Crete in retaliation."
1823, , "Icon of Panagia Evangelistria found on Tinos, led by a vision from Pelagia of Tinos, becoming the most venerated pilgrimage item in Greece, at the Church of Evangelistria."
1825, , "Russia and Britain establish Alaska/Canada boundary."
1829, , "Treaty of Adrianople ends Greek War of Independence, culminating in the creation of the modern Greek state."
1830, , "(ca.) Slavophile movement begins in Russia."
1831, , "Return of 3,000,000 Uniates to the Orthodox Church at Vilnius in 1831."
1832, , "Church of Serbia becomes de facto autocephalous."
1833, , "Church of Greece declares autocephaly, making it independent of the Constantinople; death of Seraphim of Sarov."
1835, , "On February 2 the Ecumenical Patriarch Constantius II of Constantinople (1834-35) celebrating with 12 bishops and an enormous flood of the faithful, consecrated the rebuilt Church of the Life-Giving Font dedicating it to the Most Holy Theotokos."
1838, , "Oxford theologian Sir William Palmer was the principal originator of the heretical Branch Theory, in his two-volume Treatise on the Church of Christ."
1839, , "Synod of Polotsk abolishes Union of Brest-Litovsk in all areas under Russian rule as Greek Catholic dioceses in Lithuania and Belarus re-enter the Orthodox Church (with the exception of the eparchy of Chelm, in Polish territory, which was itself integrated into the Russian Orthodox Church in 1875)."
